provider,region,instance_type,product_name,hourly_price_usd,gpu_type
Azure,brazilsouth,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Windows,222.208,GB200
Azure,westus,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,12.571,MI300X
Azure,koreacentral,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,9.7,A100
Azure,attdallas1,Standard_NV16ahs_v4,Virtual Machines NVasv4 VDI Series,0.548,Other
Azure,eastus2,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,9.686477,MI300X
Azure,southcentralus,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series,0.18,Other
Azure,westeurope,Standard_NV24_Promo,Virtual Machines NV Promo Series Windows,4.382,Other
Azure,centralus,Standard_NC256ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,27.482,RTX PRO 6000
Azure,canadacentral,Standard_NC96ads_A100_v4,NCads A100 v4 Series Linux,3.526,A100
Azure,westus,Standard_NC128lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,7.15,RTX PRO 6000
Azure,brazilsouth,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,10.234,Other
Azure,westus2,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,0.87,Other
Azure,westus3,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Series,108.16,GB200
Azure,uaenorth,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.26,A10
Azure,westus,Standard_NV8ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,1.235,Other
Azure,eastus2,Standard_ND96is_flex_H100_v5,Virtual Machines NDsfH100v5 Series Windows,17.168659,H100
Azure,japaneast,Standard_NG16ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,2.576,Other
Azure,uaenorth,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,2.184336,H100
Azure,westus,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,8.731,H100
Azure,germanywestcentral,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.466,Other
Azure,usgovvirginia,Standard_ND96asr_A100_v4,Virtual Machines NDasr A100 v4 Series Windows,15.368,A100
Azure,mexicocentral,Standard_ND96isr_H200_v5,Virtual Machines NDsrH200v5 Series Windows,97.696,H200
Azure,koreacentral,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.433678,A10
Azure,usgovvirginia,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.687,A10
Azure,northcentralus,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series,1.2,Other
Azure,uksouth,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,3.158,Other
Azure,centralindia,Standard_NV24_Promo,Virtual Machines NV Promo Series Windows,5.227,Other
Azure,canadacentral,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,0.342619,Other
Azure,qatarcentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.26,A10
Azure,francecentral,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.799,Other
Azure,italynorth,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.59,A10
Azure,norwayeast,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,12.18386,A100
Azure,canadacentral,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.16936,Other
Azure,uksouth,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.791,Other
Azure,uksouth,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,6.758,Other
Azure,australiaeast,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,3.442824,Other
Azure,westus,Standard_NC128lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,1.43,RTX PRO 6000
Azure,jioindiacentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.636,A10
Azure,japaneast,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,146.98,H100
Azure,malaysiawest,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,4.003,H100
Azure,australiaeast,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,0.4004,Other
Azure,japaneast,Standard_NP20s,Virtual Machines NP Series Windows,2.282,Other
Azure,switzerlandnorth,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,3.701,Other
Azure,spaincentral,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,23.620397,H100
Azure,westus,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,4.775,A100
Azure,qatarcentral,Standard_NC12s_v3,Virtual Machines NCSv3 Series,8.411,Other
Azure,italynorth,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,40.962,A100
Azure,westus3,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,5.338,Other
Azure,southafricanorth,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,8.049,Other
Azure,usgovvirginia,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.17556,Other
Azure,westcentralus,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,11.52,MI300X
Azure,northcentralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,21.803443,H100
Azure,australiaeast,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.891,A10
Azure,westus,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,2.708,Other
Azure,westus,Standard_NV12s_v2,Virtual Machines NVSv2 Series,0.307,Other
Azure,southcentralus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,8.166,Other
Azure,norwayeast,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,20.511,A100
Azure,westus3,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.141325,A10
Azure,mexicocentral,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.038,A10
Azure,westus,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.326,Other
Azure,francecentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.857,Other
Azure,japaneast,Standard_NV48s_v3,Virtual Machines NVSv3 Series,1.167936,Other
Azure,spaincentral,Standard_NV32as_v4,Virtual Machines NVasv4 Series,2.423,Other
Azure,canadacentral,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,62.016,MI300X
Azure,westus,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.346,A10
Azure,centralus,Standard_NC64lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,3.003,RTX PRO 6000
Azure,indonesiacentral,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.96,A10
Azure,eastus2,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,0.87,Other
Azure,koreasouth,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,8.725,H100
Azure,koreacentral,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series,1.22,A10
Azure,eastus2,Standard_NC256lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,2.2,RTX PRO 6000
Azure,eastus,Standard_NC16lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,0.3732,RTX PRO 6000
Azure,israelcentral,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,5.054,A10
Azure,northcentralus,Standard_NV24ads_V710_v5,Virtual Machines NVadsV710v5 Series,0.44352,Other
Azure,usgovvirginia,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.0582,Other
Azure,southcentralus,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,5.223254,H100
Azure,spaincentral,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,2.172878,A100
Azure,centralus,Standard_NG16ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,2.296,Other
Azure,northcentralus,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.447,Other
Azure,attatlanta1,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.0816,Other
Azure,japanwest,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,62.725,H100
Azure,australiaeast,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Series,156.84,GB200
Azure,francecentral,Standard_NV16as_v4,Virtual Machines NVasv4 Series,1.165,Other
Azure,japanwest,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,28.162781,H100
Azure,eastus,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series,0.1848,Other
Azure,uksouth,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,5.092,Other
Azure,centralindia,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.0652,Other
Azure,norwaywest,Standard_NV24s_v3,Virtual Machines NVSv3 Series,0.815,Other
Azure,westus2,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.304,A10
Azure,eastus,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,1.204,Other
Azure,attatlanta1,Standard_NV16ahs_v4,Virtual Machines NVasv4 VDI Series,0.457,Other
Azure,norwayeast,Standard_NV12s_v3,Virtual Machines NVSv3 Series,1.568,Other
Azure,attatlanta1,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,7.6,Other
Azure,westus3,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.0908,A10
Azure,southeastus,Standard_ND96is_flex_H100_v5,Virtual Machines NDsfH100v5 Series Windows,22.07436,H100
Azure,westus3,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,3.528,H100
Azure,northcentralus,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.545,A10
Azure,japaneast,Standard_NP20s,Virtual Machines NP Series,0.884268,Other
Azure,israelcentral,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.458,A10
Azure,francecentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.281,Other
Azure,francecentral,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,11.904077,MI300X
Azure,qatarcentral,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,3.666432,Other
Azure,westeurope,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,11.79828,A100
Azure,italynorth,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,18.151,A100
Azure,centralindia,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.39695,Other
Azure,attatlanta1,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,1.104,Other
Azure,attdallas1,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,1.347,Other
Azure,northcentralus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,0.87,Other
Azure,usgovarizona,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,10.65012,A100
Azure,polandcentral,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,47.78,H100
Azure,northcentralus,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,1.94,Other
Azure,westus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series Windows,119.45,H100
Azure,uaenorth,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,1.996,H100
Azure,swedencentral,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,11.520488,A100
Azure,centralus,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,20.85,H100
Azure,norwaywest,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,10.359,Other
Azure,japaneast,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,47.517,A100
Azure,koreacentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.629,Other
Azure,eastus2,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.373,Other
Azure,eastus,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,0.28681,Other
Azure,westeurope,Standard_NV12s_v3,Virtual Machines NVSv3 Series,0.286,Other
Azure,westus2,Standard_NP20s,Virtual Machines NP Series Windows,1.688,Other
Azure,koreacentral,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,0.798,Other
Azure,usgovvirginia,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,5.44,Other
Azure,westus3,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,1.232986,Other
Azure,italynorth,Standard_ND96asr_v4,Virtual Machines NDasr A100 v4 Series Windows,8.75006,Other
Azure,usgovvirginia,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,10.65012,A100
Azure,centralus,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,2.759988,Other
Azure,southeastasia,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.163,A10
Azure,northcentralus,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,20.43925,H100
Azure,spaincentral,Standard_ND96is_flex_H100_v5,Virtual Machines NDsfH100v5 Series,21.258283,H100
Azure,australiaeast,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,13.50232,A100
Azure,eastus,Standard_NC16lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,1.13,RTX PRO 6000
Azure,westus,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,6.768,Other
Azure,israelcentral,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.145,Other
Azure,centralindia,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series,14.07168,H100
Azure,swedencentral,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.403212,A10
Azure,southcentralus,Standard_NC16ads_A10_v4,Virtual Machines NCadsA10v4 Series Windows,0.623885,A10
Azure,swedencentral,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,47.78,H100
Azure,westus2,Standard_NC64lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,5.384,RTX PRO 6000
Azure,uksouth,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,3.802,Other
Azure,koreacentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.64293,Other
Azure,swedencentral,Standard_NV4as_v4,Virtual Machines NVasv4 Series Windows,0.51,Other
Azure,australiasoutheast,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,71.616,MI300X
Azure,uaenorth,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,2.288,A10
Azure,westus3,Standard_NG16ads_V620_v1,Virtual Machines NGadsV620v1 Series,0.234696,Other
Azure,eastasia,Standard_ND40s_v2,Virtual Machines NDSv2 Series,5.397084,Other
Azure,brazilsouth,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,13.52,A100
Azure,usgovarizona,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.291,Other
Azure,southeastasia,Standard_NP40s,Virtual Machines NP Series,1.585584,Other
Azure,eastus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,1.689882,Other
Azure,polandcentral,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series,0.187,Other
Azure,koreacentral,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.831,Other
Azure,eastus,Standard_NP10s,Virtual Machines NP Series,0.30492,Other
Azure,switzerlandnorth,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,2.543,A100
Azure,westeurope,Standard_NC8ads_A10_v4,Virtual Machines NCadsA10v4 Series,1.43,A10
Azure,northeurope,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.325618,Other
Azure,japaneast,Standard_NP10s,Virtual Machines NP Series,2.392,Other
Azure,koreacentral,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.24099,Other
Azure,westeurope,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series,0.188,Other
Azure,westus2,Standard_NC320lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,5.804,RTX PRO 6000
Azure,uksouth,Standard_ND96isr_H200_v5,Virtual Machines NDsrH200v5 Series,106.0,H200
Azure,israelcentral,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,8.963,Other
Azure,italynorth,Standard_ND96asr_A100_v4,Virtual Machines NDasr A100 v4 Series Windows,39.773,A100
Azure,japaneast,Standard_NC12s_v3,Virtual Machines NCSv3 Series,1.678,Other
Azure,malaysiawest,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series,3.744,A10
Azure,centralus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,0.981,Other
Azure,westeurope,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,3.029981,Other
Azure,westus2,Standard_ND40rs_v2,Virtual Machines NDrSv2 Series,4.406,Other
Azure,ukwest,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,11.16154,A100
Azure,southeastasia,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,19.734,Other
Azure,italynorth,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.615,Other
Azure,northcentralus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series Windows,20.436478,H100
Azure,jioindiacentral,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,7.984,A10
Azure,brazilsouth,Standard_NC24s_v3,Virtual Machines NCSv3 Series,24.48,Other
Azure,switzerlandnorth,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,2.349362,A100
Azure,eastus2,Standard_ND96isr_H200_v5,Virtual Machines NDsrH200v5 Series Windows,89.216,H200
Azure,italynorth,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.236,A10
Azure,westeurope,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,3.81045,A100
Azure,southeastasia,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,1.815,H100
Azure,brazilsouth,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.908,A10
Azure,centralus,Standard_NM16ads_MA35D  ,Virtual Machines NMadsMA35D Series,0.443335,Other
Azure,northcentralus,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,11.136,A10
Azure,uksouth,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,22.71192,H100
Azure,southcentralus,Standard_NP20s,Virtual Machines NP Series Windows,0.901824,Other
Azure,eastasia,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,6.616,A10
Azure,eastus2,Standard_NC256lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,11.0,RTX PRO 6000
Azure,uksouth,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series,3.49,H100
Azure,eastus,Standard_ND40rs_v2,Virtual Machines NDrSv2 Series Windows,4.411546,Other
Azure,southcentralus,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,1.27,Other
Azure,swedencentral,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.466,Other
Azure,eastus,Standard_NC12s_v3,Virtual Machines NCSv3 Series,6.12,Other
Azure,uksouth,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.291,Other
Azure,northcentralus,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.526,Other
Azure,westus3,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,2.692,Other
Azure,italynorth,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.23171,Other
Azure,israelcentral,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.865,A10
Azure,westeurope,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.236,A10
Azure,indonesiacentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.664,A10
Azure,germanywestcentral,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Windows,146.488,GB200
Azure,northcentralus,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Windows,135.688,GB200
Azure,australiaeast,Standard_NV12s_v3,Virtual Machines NVSv3 Series,1.59,Other
Azure,polandcentral,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,4.775,A100
Azure,polandcentral,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,132.232,H100
Azure,jioindiawest,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.823,A10
Azure,polandcentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.17556,Other
Azure,switzerlandnorth,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series,19.963,H100
Azure,swedencentral,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.083521,A10
Azure,germanywestcentral,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,2.390401,A100
Azure,australiaeast,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.062462,Other
Azure,australiaeast,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.347,Other
Azure,southcentralus,Standard_NV28adms_V710_v5,Virtual Machines NVadsV710v5 Series Windows,0.770246,Other
Azure,southcentralus,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,3.708,Other
Azure,japaneast,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.47125,Other
Azure,eastus,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,3.336,Other
Azure,koreacentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.245,A10
Azure,francecentral,Standard_NV4as_v4,Virtual Machines NVasv4 Series Windows,0.08778,Other
Azure,canadacentral,Standard_NC6s_v3,Virtual Machines NCSv3 Series,0.622037,Other
Azure,eastus2,Standard_NC256ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,4.9072,RTX PRO 6000
Azure,westeurope,Standard_NCC40ads_H100_v5,Virtual Machines NCCadsv5 Srs Win,1.984752,H100
Azure,westeurope,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.132,Other
Azure,brazilsouth,Standard_NV48s_v3,Virtual Machines NVSv3 Series,1.55,Other
Azure,westus,Standard_NV24ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,3.704,Other
Azure,southeastasia,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.59,A10
Azure,southeastasia,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.118,A10
Azure,southcentralus,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,0.882,A100
Azure,southeastasia,Standard_NC256ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,17.864,RTX PRO 6000
Azure,spaincentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.111989,Other
Azure,westus2,Standard_NC320ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,16.588,RTX PRO 6000
Azure,australiasoutheast,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Windows,157.328,GB200
Azure,eastus2,Standard_NC320ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,16.588,RTX PRO 6000
